"fechaSen","fechaEjec","accion","precioEjec","regla"
"2018-09-24","2018-09-25","Compra",291.79266500625,"IF Comm.Chan.20.0.015 is (47,67.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-11-01","2018-11-02","Venta por banda inferior",271.72897849125,"IF Williams.R.14 is (-54,-42.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-11-02","2018-11-05","Compra",273.36170802,"IF Comm.Chan.20.0.015 is (-91.2,36.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2018-12-07","2018-12-10","Venta por banda inferior",261.23527450125,"IF Williams.R.14 is [-Inf,-101] and MFI.14 is (41.1,45.2] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2018-12-10","2018-12-11","Compra",265.8379405075,"IF Williams.R.14 is (-101,-77.3] THEN  is 1; (supportSize=2; laplace=0.75)"
"2019-01-02","2019-01-03","Venta por banda inferior",245.50470249375,"IF Williams.R.14 is (-54,-42.9] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2019-01-03","2019-01-04","Compra",250.76534949875,"IF Comm.Chan.20.0.015 is (-91.2,36.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2019-01-15","2019-01-16","Venta por banda superior",260.63179099125,"IF Williams.R.14 is (-38, Inf] THEN  is -1; (supportSize=2; laplace=0.75)"
"2019-01-28","2019-01-29","Compra",264.17378699875,"IF Comm.Chan.20.0.015 is (47,67.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2019-01-31","2019-01-31","Venta fin periodo",268.1978200125,"No aplica"
